Replication, Day, Queue Amount
6, 805, 1646
6, 806, 1679
6, 807, 1630
6, 808, 1669
6, 809, 1688
6, 810, 1708
6, 811, 1722
6, 812, 1865
6, 813, 1904
6, 814, 1827
6, 815, 1846
6, 816, 1879
6, 817, 1885
6, 818, 1913
6, 819, 2019
6, 820, 2057
6, 821, 2019
6, 822, 2065
6, 823, 2071
6, 824, 2091
6, 825, 2114
6, 826, 2213
6, 827, 2254
6, 828, 2201
6, 829, 2211
6, 830, 2253
6, 831, 2246
6, 832, 2276
6, 833, 2371
6, 834, 2407
6, 835, 2354
6, 836, 2392
6, 837, 2404
6, 838, 2405
6, 839, 2408
6, 840, 2528
6, 841, 2572
6, 842, 2523
6, 843, 2529
6, 844, 2527
6, 845, 2564
6, 846, 2597
6, 847, 2700
6, 848, 2736
6, 849, 2682
6, 850, 2683
6, 851, 2685
6, 852, 2704
6, 853, 2728
6, 854, 2833
6, 855, 2864
6, 856, 2799
6, 857, 2842
6, 858, 2860
6, 859, 2869
6, 860, 2862
6, 861, 2970
6, 862, 2999
6, 863, 2966
6, 864, 2998
6, 865, 3019
6, 866, 3020
6, 867, 3037
6, 868, 3145
6, 869, 3183
6, 870, 3125
6, 871, 3128
6, 872, 3105
6, 873, 3081
6, 874, 3054
6, 875, 3106
6, 876, 3143
6, 877, 3082
6, 878, 3113
6, 879, 3070
6, 880, 3016
6, 881, 2994
6, 882, 3055
6, 883, 3088
6, 884, 3038
6, 885, 3069
6, 886, 3064
6, 887, 3027
6, 888, 2983
6, 889, 3046
6, 890, 3080
6, 891, 3022
6, 892, 3059
6, 893, 3038
6, 894, 2988
6, 895, 2960
6, 896, 3022
6, 897, 3066
6, 898, 3002
6, 899, 2995
6, 900, 2999
6, 901, 2975
6, 902, 2965
6, 903, 3040
6, 904, 3071
6, 905, 3021
6, 906, 3044
6, 907, 3022
6, 908, 2992
6, 909, 2989
6, 910, 3070
6, 911, 3099
6, 912, 3044
6, 913, 3068
6, 914, 3049
6, 915, 3061
6, 916, 3038
6, 917, 3123
6, 918, 3151
6, 919, 3109
6, 920, 3112
6, 921, 3097
6, 922, 3071
6, 923, 3054
6, 924, 3119
6, 925, 3157
6, 926, 3115
6, 927, 3147
6, 928, 3149
6, 929, 3119
6, 930, 3095
6, 931, 3163
6, 932, 3194
6, 933, 3117
6, 934, 3147
6, 935, 3127
6, 936, 3125
6, 937, 3104
6, 938, 3168
6, 939, 3195
6, 940, 3141
6, 941, 3157
6, 942, 3172
6, 943, 3144
6, 944, 3114
6, 945, 3185
6, 946, 3214
6, 947, 3157
6, 948, 3178
6, 949, 3177
6, 950, 3143
6, 951, 3126
6, 952, 3194
6, 953, 3233
6, 954, 3183
6, 955, 3194
6, 956, 3189
6, 957, 3165
6, 958, 3151
6, 959, 3225
6, 960, 3266
6, 961, 3206
6, 962, 3216
6, 963, 3217
6, 964, 3205
6, 965, 3202
6, 966, 3260
6, 967, 3296
6, 968, 3216
6, 969, 3237
6, 970, 3197
6, 971, 3170
6, 972, 3148
6, 973, 3228
6, 974, 3267
6, 975, 3222
6, 976, 3229
6, 977, 3212
6, 978, 3179
6, 979, 3135
6, 980, 3188
6, 981, 3219
6, 982, 3165
6, 983, 3216
6, 984, 3169
6, 985, 3130
6, 986, 3118
6, 987, 3181
6, 988, 3212
6, 989, 3154
6, 990, 3155
6, 991, 3170
6, 992, 3153
6, 993, 3150
6, 994, 3222
6, 995, 3260
6, 996, 3224
6, 997, 3247
6, 998, 3224
6, 999, 3213
6, 1000, 3199
6, 1001, 3265
6, 1002, 3298
6, 1003, 3255
6, 1004, 3289
6, 1005, 3300
6, 1006, 3293
6, 1007, 3292
6, 1008, 3360
6, 1009, 3401
6, 1010, 3326
6, 1011, 3340
6, 1012, 3308
6, 1013, 3290
6, 1014, 3281
6, 1015, 3340
6, 1016, 3371
6, 1017, 3319
6, 1018, 3334
6, 1019, 3348
6, 1020, 3347
6, 1021, 3320
6, 1022, 3380
6, 1023, 3415
6, 1024, 3354
6, 1025, 3388
6, 1026, 3357
6, 1027, 3331
6, 1028, 3313
6, 1029, 3374
6, 1030, 3407
6, 1031, 3361
6, 1032, 3395
6, 1033, 3358
6, 1034, 3354
6, 1035, 3339
6, 1036, 3422
6, 1037, 3454
6, 1038, 3414
6, 1039, 3435
6, 1040, 3415
6, 1041, 3394
6, 1042, 3365
6, 1043, 3434
6, 1044, 3472
6, 1045, 3439
6, 1046, 3488
6, 1047, 3462
6, 1048, 3434
6, 1049, 3435
6, 1050, 3494
6, 1051, 3518
6, 1052, 3471
6, 1053, 3493
6, 1054, 3500
6, 1055, 3475
6, 1056, 3456
6, 1057, 3523
6, 1058, 3563
6, 1059, 3506
6, 1060, 3543
6, 1061, 3562
6, 1062, 3541
6, 1063, 3516
6, 1064, 3595
6, 1065, 3623
6, 1066, 3555
6, 1067, 3587
6, 1068, 3576
6, 1069, 3574
6, 1070, 3547
6, 1071, 3606
6, 1072, 3648
6, 1073, 3604
6, 1074, 3636
6, 1075, 3631
6, 1076, 3625
6, 1077, 3568
6, 1078, 3639
6, 1079, 3671
6, 1080, 3607
6, 1081, 3612
6, 1082, 3589
6, 1083, 3556
6, 1084, 3536
6, 1085, 3597
6, 1086, 3635
6, 1087, 3590
6, 1088, 3619
6, 1089, 3597
6, 1090, 3571
6, 1091, 3566
6, 1092, 3625
6, 1093, 3656
6, 1094, 3575
7, 365, 5000
7, 366, 4948
7, 367, 4891
7, 368, 4831
7, 369, 4776
7, 370, 4712
7, 371, 4739
7, 372, 4762
7, 373, 4700
7, 374, 4634
7, 375, 4568
7, 376, 4514
7, 377, 4460
7, 378, 4490
7, 379, 4519
7, 380, 4474
7, 381, 4418
7, 382, 4340
7, 383, 4285
7, 384, 4211
7, 385, 4257
7, 386, 4290
7, 387, 4219
7, 388, 4153
7, 389, 4106
7, 390, 4039
7, 391, 3967
7, 392, 3996
7, 393, 4038
7, 394, 3980
7, 395, 3932
7, 396, 3868
7, 397, 3801
7, 398, 3722
7, 399, 3761
7, 400, 3806
7, 401, 3756
7, 402, 3701
7, 403, 3633
7, 404, 3571
7, 405, 3503
7, 406, 3537
7, 407, 3572
7, 408, 3510
7, 409, 3445
7, 410, 3378
7, 411, 3322
7, 412, 3253
7, 413, 3285
7, 414, 3331
7, 415, 3268
7, 416, 3197
7, 417, 3132
7, 418, 3059
7, 419, 2988
7, 420, 3019
7, 421, 3056
7, 422, 3010
7, 423, 2955
7, 424, 2880
7, 425, 2795
7, 426, 2741
7, 427, 2779
7, 428, 2805
7, 429, 2750
7, 430, 2685
7, 431, 2617
7, 432, 2540
7, 433, 2471
7, 434, 2504
7, 435, 2532
7, 436, 2470
7, 437, 2401
7, 438, 2336
7, 439, 2262
7, 440, 2207
7, 441, 2248
7, 442, 2289
7, 443, 2224
7, 444, 2135
7, 445, 2072
7, 446, 1998
7, 447, 1945
7, 448, 1985
7, 449, 2027
7, 450, 1967
7, 451, 1897
7, 452, 1834
7, 453, 1761
7, 454, 1714
7, 455, 1745
7, 456, 1786
7, 457, 1736
7, 458, 1681
7, 459, 1626
7, 460, 1548
7, 461, 1472
7, 462, 1505
7, 463, 1543
7, 464, 1469
7, 465, 1421
7, 466, 1349
7, 467, 1288
7, 468, 1226
7, 469, 1256
7, 470, 1291
7, 471, 1224
7, 472, 1162
7, 473, 1096
7, 474, 1045
7, 475, 999
7, 476, 1042
7, 477, 1082
7, 478, 1021
7, 479, 960
7, 480, 905
7, 481, 829
7, 482, 758
7, 483, 795
7, 484, 829
7, 485, 763
7, 486, 696
7, 487, 636
7, 488, 591
7, 489, 544
7, 490, 590
7, 491, 625
7, 492, 531
7, 493, 472
7, 494, 419
7, 495, 390
7, 496, 340
7, 497, 369
7, 498, 402
7, 499, 312
7, 500, 267
7, 501, 191
7, 502, 124
7, 503, 86
7, 504, 121
7, 505, 147
7, 506, 77
7, 507, 20
7, 508, 0
7, 509, 0
7, 510, 0
7, 511, 35
7, 512, 66
7, 513, 18
7, 514, 0
7, 515, 0
7, 516, 0
7, 517, 0
7, 518, 37
7, 519, 67
7, 520, 2
7, 521, 0
7, 522, 0
7, 523, 0
7, 524, 0
7, 525, 24
7, 526, 55
7, 527, 1
7, 528, 0
7, 529, 0
7, 530, 0
7, 531, 0
7, 532, 46
7, 533, 73
7, 534, 10
7, 535, 0
7, 536, 0
7, 537, 0
7, 538, 0
7, 539, 33
7, 540, 73
7, 541, 7
7, 542, 0
7, 543, 0
7, 544, 0
7, 545, 0
7, 546, 35
7, 547, 70
7, 548, 25
7, 549, 1
7, 550, 0
7, 551, 0
7, 552, 0
7, 553, 45
7, 554, 79
7, 555, 28
7, 556, 0
7, 557, 0
7, 558, 0
7, 559, 0
7, 560, 37
7, 561, 78
7, 562, 31
7, 563, 0
7, 564, 0
7, 565, 0
7, 566, 0
7, 567, 40
7, 568, 76
7, 569, 42
7, 570, 0
7, 571, 0
7, 572, 0
7, 573, 0
7, 574, 29
7, 575, 60
7, 576, 0
7, 577, 0
7, 578, 0
7, 579, 0
7, 580, 0
7, 581, 32
7, 582, 62
7, 583, 10
7, 584, 0
7, 585, 0
7, 586, 0
7, 587, 2
7, 588, 43
7, 589, 87
7, 590, 26
7, 591, 0
7, 592, 1
7, 593, 1
7, 594, 0
7, 595, 44
7, 596, 85
7, 597, 12
7, 598, 0
7, 599, 0
7, 600, 0
7, 601, 0
7, 602, 35
7, 603, 65
7, 604, 0
7, 605, 0
7, 606, 0
7, 607, 1
7, 608, 0
7, 609, 43
7, 610, 75
7, 611, 27
7, 612, 1
7, 613, 0
7, 614, 0
7, 615, 0
7, 616, 46
7, 617, 86
7, 618, 23
7, 619, 1
7, 620, 0
7, 621, 0
7, 622, 0
7, 623, 32
7, 624, 68
7, 625, 2
7, 626, 0
7, 627, 0
7, 628, 0
7, 629, 0
7, 630, 36
7, 631, 76
7, 632, 28
7, 633, 0
7, 634, 0
7, 635, 0
7, 636, 0
7, 637, 50
7, 638, 88
7, 639, 43
7, 640, 1
7, 641, 0
7, 642, 0
7, 643, 0
7, 644, 46
7, 645, 84
7, 646, 22
7, 647, 0
7, 648, 0
7, 649, 1
7, 650, 0
7, 651, 37
7, 652, 81
7, 653, 35
7, 654, 0
7, 655, 0
7, 656, 1
7, 657, 0
7, 658, 29
7, 659, 65
7, 660, 1
7, 661, 0
7, 662, 0
7, 663, 0
7, 664, 1
7, 665, 37
7, 666, 72
7, 667, 11
7, 668, 1
7, 669, 0
7, 670, 0
7, 671, 0
7, 672, 42
7, 673, 81
7, 674, 38
7, 675, 0
7, 676, 0
7, 677, 0
7, 678, 0
7, 679, 34
7, 680, 72
7, 681, 25
7, 682, 0
7, 683, 0
7, 684, 0
7, 685, 0
7, 686, 38
7, 687, 76
7, 688, 6
7, 689, 0
7, 690, 0
7, 691, 0
7, 692, 0
7, 693, 31
7, 694, 74
7, 695, 9
7, 696, 0
7, 697, 0
7, 698, 0
7, 699, 0
7, 700, 32
7, 701, 64
7, 702, 19
7, 703, 0
7, 704, 0
7, 705, 0
7, 706, 0
7, 707, 35
7, 708, 64
7, 709, 30
7, 710, 0
7, 711, 0
7, 712, 0
7, 713, 0
7, 714, 28
7, 715, 69
7, 716, 8
7, 717, 0
7, 718, 0
7, 719, 0
7, 720, 0
7, 721, 30
7, 722, 68
7, 723, 5
7, 724, 0
7, 725, 0
7, 726, 0
7, 727, 0
7, 728, 34
7, 729, 70
7, 730, 8
7, 731, 30
7, 732, 45
7, 733, 48
7, 734, 73
7, 735, 181
7, 736, 220
7, 737, 155
7, 738, 167
7, 739, 183
7, 740, 182
7, 741, 194
7, 742, 298
7, 743, 331
7, 744, 288
7, 745, 288
7, 746, 311
7, 747, 322
7, 748, 304
7, 749, 420
7, 750, 444
7, 751, 382
7, 752, 409
7, 753, 416
7, 754, 423
7, 755, 443
7, 756, 552
7, 757, 590
7, 758, 541
7, 759, 569
7, 760, 572
7, 761, 575
7, 762, 616
7, 763, 722
7, 764, 752
7, 765, 717
7, 766, 741
7, 767, 735
7, 768, 729
7, 769, 757
7, 770, 869
7, 771, 905
7, 772, 861
7, 773, 889
7, 774, 895
7, 775, 924
7, 776, 926
7, 777, 1022
7, 778, 1058
7, 779, 1007
7, 780, 1018
7, 781, 1022
7, 782, 1059
7, 783, 1057
7, 784, 1163
7, 785, 1187
7, 786, 1114
7, 787, 1114
7, 788, 1145
7, 789, 1163
7, 790, 1174
7, 791, 1290
7, 792, 1317
7, 793, 1267
7, 794, 1269
7, 795, 1313
7, 796, 1317
7, 797, 1363
7, 798, 1475
7, 799, 1506
7, 800, 1447
7, 801, 1455
7, 802, 1482
7, 803, 1497
7, 804, 1510
7, 805, 1621
7, 806, 1658
7, 807, 1613
7, 808, 1651
7, 809, 1697
7, 810, 1704
7, 811, 1731
7, 812, 1837
7, 813, 1877
7, 814, 1818
7, 815, 1849
7, 816, 1860
7, 817, 1873
7, 818, 1890
7, 819, 1990
7, 820, 2038
7, 821, 1988
7, 822, 2032
7, 823, 2049
7, 824, 2076
7, 825, 2114
7, 826, 2221
7, 827, 2258
7, 828, 2189
7, 829, 2211
7, 830, 2241
7, 831, 2264
7, 832, 2276
7, 833, 2377
7, 834, 2406
7, 835, 2343
7, 836, 2360
7, 837, 2377
7, 838, 2406
7, 839, 2418
7, 840, 2523
7, 841, 2549
7, 842, 2483
7, 843, 2497
7, 844, 2516
7, 845, 2542
7, 846, 2573
7, 847, 2695
7, 848, 2729
7, 849, 2664
7, 850, 2678
7, 851, 2723
7, 852, 2749
7, 853, 2740
7, 854, 2847
7, 855, 2883
7, 856, 2833
7, 857, 2875
7, 858, 2900
7, 859, 2917
7, 860, 2898
7, 861, 3003
7, 862, 3029
7, 863, 2963
7, 864, 3011
7, 865, 3008
7, 866, 3024
7, 867, 3058
7, 868, 3153
7, 869, 3189
7, 870, 3145
7, 871, 3181
7, 872, 3187
7, 873, 3146
7, 874, 3086
7, 875, 3149
7, 876, 3172
7, 877, 3103
7, 878, 3116
7, 879, 3116
7, 880, 3088
7, 881, 3075
7, 882, 3144
7, 883, 3180
7, 884, 3118
7, 885, 3145
7, 886, 3106
7, 887, 3089
7, 888, 3063
7, 889, 3128
7, 890, 3161
7, 891, 3095
7, 892, 3114
7, 893, 3082
7, 894, 3063
7, 895, 3049
7, 896, 3119
7, 897, 3153
7, 898, 3094
7, 899, 3110
7, 900, 3113
7, 901, 3100
7, 902, 3058
7, 903, 3123
7, 904, 3156
7, 905, 3100
7, 906, 3129
7, 907, 3127
7, 908, 3097
7, 909, 3095
7, 910, 3150
7, 911, 3181
7, 912, 3137
7, 913, 3168
7, 914, 3182
7, 915, 3179
7, 916, 3185
7, 917, 3257
7, 918, 3290
7, 919, 3229
7, 920, 3254
7, 921, 3264
7, 922, 3260
7, 923, 3235
7, 924, 3317
7, 925, 3355
7, 926, 3324
7, 927, 3334
7, 928, 3315
7, 929, 3299
7, 930, 3273
7, 931, 3338
7, 932, 3377
7, 933, 3322
7, 934, 3347
7, 935, 3357
7, 936, 3347
7, 937, 3329
7, 938, 3399
7, 939, 3434
7, 940, 3371
7, 941, 3389
7, 942, 3365
7, 943, 3345
7, 944, 3338
7, 945, 3404
7, 946, 3432
7, 947, 3391
7, 948, 3429
7, 949, 3424
7, 950, 3399
7, 951, 3383
7, 952, 3459
7, 953, 3493
7, 954, 3442
7, 955, 3466
7, 956, 3471
7, 957, 3448
7, 958, 3420
7, 959, 3483
7, 960, 3524
7, 961, 3467
7, 962, 3504
7, 963, 3489
7, 964, 3460
7, 965, 3439
7, 966, 3504
7, 967, 3545
7, 968, 3495
7, 969, 3515
7, 970, 3505
7, 971, 3487
7, 972, 3486
7, 973, 3557
7, 974, 3596
7, 975, 3549
7, 976, 3565
7, 977, 3546
7, 978, 3525
7, 979, 3514
7, 980, 3582
7, 981, 3614
7, 982, 3557
7, 983, 3586
7, 984, 3594
7, 985, 3577
7, 986, 3548
7, 987, 3619
7, 988, 3664
7, 989, 3598
7, 990, 3622
7, 991, 3619
7, 992, 3613
7, 993, 3579
7, 994, 3652
7, 995, 3685
7, 996, 3642
7, 997, 3666
7, 998, 3672
7, 999, 3644
7, 1000, 3626
7, 1001, 3682
7, 1002, 3724
7, 1003, 3671
7, 1004, 3683
7, 1005, 3706
7, 1006, 3703
7, 1007, 3685
7, 1008, 3762
7, 1009, 3796
7, 1010, 3748
7, 1011, 3785
7, 1012, 3775
7, 1013, 3751
7, 1014, 3727
7, 1015, 3797
7, 1016, 3834
7, 1017, 3762
7, 1018, 3764
7, 1019, 3766
7, 1020, 3733
7, 1021, 3708
7, 1022, 3763
7, 1023, 3798
7, 1024, 3750
7, 1025, 3769
7, 1026, 3735
7, 1027, 3732
7, 1028, 3713
7, 1029, 3798
7, 1030, 3825
7, 1031, 3751
7, 1032, 3791
7, 1033, 3766
7, 1034, 3772
7, 1035, 3743
7, 1036, 3815
7, 1037, 3848
7, 1038, 3794
7, 1039, 3791
7, 1040, 3805
7, 1041, 3786
7, 1042, 3778
7, 1043, 3847
7, 1044, 3880
7, 1045, 3815
7, 1046, 3816
7, 1047, 3812
7, 1048, 3807
7, 1049, 3772
7, 1050, 3829
7, 1051, 3859
7, 1052, 3807
7, 1053, 3842
7, 1054, 3815
7, 1055, 3768
7, 1056, 3728
7, 1057, 3795
7, 1058, 3827
7, 1059, 3776
7, 1060, 3812
7, 1061, 3789
7, 1062, 3774
7, 1063, 3746
7, 1064, 3812
7, 1065, 3840
7, 1066, 3784
7, 1067, 3799
7, 1068, 3795
7, 1069, 3763
7, 1070, 3719
7, 1071, 3781
7, 1072, 3810
7, 1073, 3737
7, 1074, 3759
7, 1075, 3749
7, 1076, 3740
7, 1077, 3708
7, 1078, 3771
7, 1079, 3802
7, 1080, 3733
7, 1081, 3755
7, 1082, 3742
7, 1083, 3705
7, 1084, 3681
7, 1085, 3741
7, 1086, 3777
7, 1087, 3720
7, 1088, 3755
7, 1089, 3759
7, 1090, 3736
7, 1091, 3668
7, 1092, 3728
7, 1093, 3764
7, 1094, 3722
8, 365, 5000
8, 366, 4942
8, 367, 4872
8, 368, 4806
8, 369, 4753
8, 370, 4689
8, 371, 4731
8, 372, 4764
8, 373, 4716
8, 374, 4645
8, 375, 4549
8, 376, 4473
8, 377, 4418
8, 378, 4459
8, 379, 4487
8, 380, 4408
8, 381, 4349
8, 382, 4284
8, 383, 4209
8, 384, 4141
8, 385, 4175
8, 386, 4213
8, 387, 4139
8, 388, 4081
8, 389, 4029
8, 390, 3957
8, 391, 3882
8, 392, 3925
8, 393, 3963
8, 394, 3891
8, 395, 3841
8, 396, 3783
8, 397, 3728
8, 398, 3666
8, 399, 3715
8, 400, 3755
8, 401, 3675
8, 402, 3610
8, 403, 3545
8, 404, 3477
8, 405, 3420
8, 406, 3449
8, 407, 3482
8, 408, 3417
8, 409, 3350
8, 410, 3289
8, 411, 3231
8, 412, 3170
8, 413, 3197
8, 414, 3233
8, 415, 3173
8, 416, 3105
8, 417, 3049
8, 418, 2976
8, 419, 2911
8, 420, 2945
8, 421, 2984
8, 422, 2917
8, 423, 2859
8, 424, 2804
8, 425, 2734
8, 426, 2671
8, 427, 2715
8, 428, 2753
8, 429, 2683
8, 430, 2615
8, 431, 2569
8, 432, 2496
8, 433, 2438
8, 434, 2462
8, 435, 2497
8, 436, 2421
8, 437, 2358
8, 438, 2315
8, 439, 2245
8, 440, 2182
8, 441, 2213
8, 442, 2247
8, 443, 2197
8, 444, 2122
8, 445, 2046
8, 446, 1970
8, 447, 1931
8, 448, 1967
8, 449, 2007
8, 450, 1948
8, 451, 1859
8, 452, 1798
8, 453, 1731
8, 454, 1655
8, 455, 1684
8, 456, 1718
8, 457, 1674
8, 458, 1618
8, 459, 1552
8, 460, 1497
8, 461, 1436
8, 462, 1469
8, 463, 1503
8, 464, 1432
8, 465, 1377
8, 466, 1320
8, 467, 1249
8, 468, 1182
8, 469, 1220
8, 470, 1260
8, 471, 1206
8, 472, 1145
8, 473, 1096
8, 474, 1044
8, 475, 987
8, 476, 1023
8, 477, 1052
8, 478, 1000
8, 479, 950
8, 480, 884
8, 481, 844
8, 482, 760
8, 483, 793
8, 484, 838
8, 485, 747
8, 486, 686
8, 487, 635
8, 488, 561
8, 489, 516
8, 490, 553
8, 491, 577
8, 492, 524
8, 493, 468
8, 494, 399
8, 495, 332
8, 496, 269
8, 497, 299
8, 498, 350
8, 499, 267
8, 500, 205
8, 501, 164
8, 502, 106
8, 503, 56
8, 504, 95
8, 505, 136
8, 506, 55
8, 507, 0
8, 508, 0
8, 509, 0
8, 510, 1
8, 511, 37
8, 512, 63
8, 513, 0
8, 514, 0
8, 515, 0
8, 516, 0
8, 517, 0
8, 518, 41
8, 519, 66
8, 520, 0
8, 521, 0
8, 522, 0
8, 523, 1
8, 524, 0
8, 525, 42
8, 526, 90
8, 527, 40
8, 528, 1
8, 529, 0
8, 530, 0
8, 531, 0
8, 532, 34
8, 533, 67
8, 534, 0
8, 535, 0
8, 536, 2
8, 537, 0
8, 538, 0
8, 539, 28
8, 540, 59
8, 541, 29
8, 542, 0
8, 543, 0
8, 544, 0
8, 545, 0
8, 546, 31
8, 547, 70
8, 548, 33
8, 549, 0
8, 550, 0
8, 551, 0
8, 552, 0
8, 553, 37
8, 554, 73
8, 555, 27
8, 556, 0
8, 557, 1
8, 558, 0
8, 559, 0
8, 560, 41
8, 561, 69
8, 562, 20
8, 563, 0
8, 564, 0
8, 565, 0
8, 566, 0
8, 567, 33
8, 568, 71
8, 569, 17
8, 570, 1
8, 571, 0
8, 572, 0
8, 573, 0
8, 574, 39
8, 575, 68
8, 576, 9
8, 577, 0
8, 578, 2
8, 579, 0
8, 580, 0
8, 581, 35
8, 582, 73
8, 583, 9
8, 584, 0
8, 585, 0
8, 586, 0
8, 587, 0
8, 588, 29
8, 589, 66
8, 590, 8
8, 591, 0
8, 592, 0
8, 593, 0
8, 594, 0
8, 595, 29
8, 596, 63
8, 597, 0
8, 598, 0
8, 599, 0
8, 600, 0
8, 601, 1
8, 602, 33
8, 603, 65
8, 604, 31
8, 605, 1
8, 606, 1
8, 607, 0
8, 608, 1
8, 609, 29
8, 610, 65
8, 611, 25
8, 612, 0
8, 613, 0
8, 614, 1
8, 615, 0
8, 616, 36
8, 617, 61
8, 618, 22
8, 619, 1
8, 620, 0
8, 621, 0
8, 622, 0
8, 623, 36
8, 624, 75
8, 625, 10
8, 626, 0
8, 627, 0
8, 628, 1
8, 629, 0
8, 630, 35
8, 631, 67
8, 632, 14
8, 633, 0
8, 634, 0
8, 635, 0
8, 636, 0
8, 637, 38
8, 638, 65
8, 639, 0
8, 640, 0
8, 641, 0
8, 642, 0
8, 643, 1
8, 644, 30
8, 645, 63
8, 646, 21
8, 647, 0
8, 648, 0
8, 649, 0
8, 650, 0
8, 651, 37
8, 652, 73
8, 653, 25
8, 654, 1
8, 655, 0
8, 656, 0
8, 657, 0
8, 658, 33
8, 659, 67
8, 660, 7
8, 661, 0
8, 662, 0
8, 663, 0
8, 664, 0
8, 665, 32
8, 666, 66
8, 667, 32
8, 668, 0
8, 669, 1
8, 670, 0
8, 671, 0
8, 672, 40
8, 673, 70
8, 674, 30
8, 675, 0
8, 676, 0
8, 677, 0
8, 678, 0
8, 679, 25
8, 680, 66
8, 681, 20
8, 682, 0
8, 683, 0
8, 684, 0
8, 685, 0
8, 686, 41
8, 687, 74
8, 688, 14
8, 689, 0
8, 690, 0
8, 691, 0
8, 692, 0
8, 693, 45
8, 694, 82
8, 695, 29
8, 696, 0
8, 697, 0
8, 698, 0
8, 699, 0
8, 700, 36
8, 701, 70
8, 702, 7
8, 703, 0
8, 704, 0
8, 705, 0
8, 706, 1
8, 707, 32
8, 708, 66
8, 709, 5
8, 710, 0
8, 711, 0
8, 712, 0
8, 713, 0
8, 714, 46
8, 715, 88
8, 716, 28
8, 717, 0
8, 718, 0
8, 719, 0
8, 720, 0
8, 721, 59
8, 722, 84
8, 723, 34
8, 724, 0
8, 725, 0
8, 726, 0
8, 727, 0
8, 728, 34
8, 729, 66
8, 730, 4
8, 731, 18
8, 732, 62
8, 733, 78
8, 734, 97
8, 735, 222
8, 736, 263
8, 737, 212
8, 738, 227
8, 739, 254
8, 740, 278
8, 741, 310
8, 742, 411
8, 743, 450
8, 744, 393
8, 745, 425
8, 746, 441
8, 747, 434
8, 748, 456
8, 749, 586
8, 750, 624
8, 751, 577
8, 752, 609
8, 753, 606
8, 754, 615
8, 755, 631
8, 756, 745
8, 757, 774
8, 758, 721
8, 759, 739
8, 760, 738
8, 761, 754
8, 762, 766
8, 763, 884
8, 764, 918
8, 765, 870
8, 766, 887
8, 767, 893
8, 768, 894
8, 769, 953
8, 770, 1044
8, 771, 1082
8, 772, 1033
8, 773, 1050
8, 774, 1039
8, 775, 1042
8, 776, 1081
8, 777, 1194
8, 778, 1225
8, 779, 1179
8, 780, 1181
8, 781, 1215
8, 782, 1237
8, 783, 1236
8, 784, 1352
8, 785, 1385
8, 786, 1332
8, 787, 1381
8, 788, 1391
8, 789, 1400
8, 790, 1447
8, 791, 1570
8, 792, 1602
8, 793, 1557
8, 794, 1583
8, 795, 1596
8, 796, 1603
8, 797, 1621
8, 798, 1739
8, 799, 1770
8, 800, 1711
8, 801, 1735
8, 802, 1739
8, 803, 1733
8, 804, 1762
8, 805, 1867
8, 806, 1907
8, 807, 1858
8, 808, 1849
8, 809, 1871
8, 810, 1899
8, 811, 1935
8, 812, 2036
8, 813, 2069
8, 814, 2000
8, 815, 2024
8, 816, 2047
8, 817, 2042
8, 818, 2056
8, 819, 2189
8, 820, 2222
8, 821, 2172
8, 822, 2158
8, 823, 2172
8, 824, 2178
8, 825, 2191
8, 826, 2303
8, 827, 2341
8, 828, 2284
8, 829, 2305
8, 830, 2324
8, 831, 2335
8, 832, 2364
8, 833, 2481
8, 834, 2519
8, 835, 2462
8, 836, 2473
8, 837, 2476
8, 838, 2496
8, 839, 2506
8, 840, 2612
8, 841, 2645
8, 842, 2595
8, 843, 2610
8, 844, 2628
8, 845, 2664
8, 846, 2675
8, 847, 2811
8, 848, 2840
8, 849, 2780
8, 850, 2810
8, 851, 2842
8, 852, 2841
8, 853, 2867
8, 854, 2978
8, 855, 3004
8, 856, 2944
8, 857, 2936
8, 858, 2964
8, 859, 2980
8, 860, 3003
8, 861, 3114
8, 862, 3145
8, 863, 3086
8, 864, 3113
8, 865, 3137
8, 866, 3152
8, 867, 3176
8, 868, 3281
8, 869, 3327
8, 870, 3264
8, 871, 3297
8, 872, 3333
8, 873, 3329
8, 874, 3306
8, 875, 3366
8, 876, 3403
8, 877, 3363
8, 878, 3382
8, 879, 3359
8, 880, 3345
8, 881, 3361
8, 882, 3420
8, 883, 3458
8, 884, 3423
8, 885, 3438
8, 886, 3424
8, 887, 3413
8, 888, 3392
8, 889, 3443
8, 890, 3477
8, 891, 3444
8, 892, 3453
8, 893, 3430
8, 894, 3401
8, 895, 3387
8, 896, 3461
8, 897, 3511
8, 898, 3453
8, 899, 3474
8, 900, 3437
8, 901, 3431
8, 902, 3418
8, 903, 3487
8, 904, 3517
8, 905, 3477
8, 906, 3480
8, 907, 3462
8, 908, 3441
8, 909, 3420
8, 910, 3489
8, 911, 3524
8, 912, 3475
8, 913, 3493
8, 914, 3503
8, 915, 3485
8, 916, 3451
8, 917, 3527
8, 918, 3561
8, 919, 3492
8, 920, 3507
8, 921, 3507
8, 922, 3508
8, 923, 3482
8, 924, 3558
8, 925, 3588
8, 926, 3544
8, 927, 3534
8, 928, 3515
8, 929, 3497
8, 930, 3477
8, 931, 3547
8, 932, 3578
8, 933, 3521
8, 934, 3552
8, 935, 3529
8, 936, 3510
8, 937, 3483
8, 938, 3551
8, 939, 3577
8, 940, 3539
8, 941, 3554
8, 942, 3536
